review_key,date_key,customer_key,product_key,rating,review_text,sentiment_score,created_at
8193,20241114,225,64,4,Good quality and fast delivery,-0.18,2026-01-30 00:03:26.476104
8194,20240723,1444,145,5,"Amazing quality, exceeded expectations",-0.04,2026-01-30 00:03:26.476104
8195,20240727,569,71,1,Completely disappointed,0.24,2026-01-30 00:03:26.476104
8196,20240614,1572,87,5,"Perfect, would buy again",-0.97,2026-01-30 00:03:26.476104
8197,20240707,1770,152,4,Good quality and fast delivery,0.84,2026-01-30 00:03:26.476104
8198,20241107,1578,86,5,"Amazing quality, exceeded expectations",-0.18,2026-01-30 00:03:26.476104
8199,20240624,183,145,4,Very satisfied overall,-0.99,2026-01-30 00:03:26.476104
8200,20240324,1108,97,4,Very satisfied overall,-0.32,2026-01-30 00:03:26.476104
8201,20240516,1394,122,5,"Amazing quality, exceeded expectations",-0.07,2026-01-30 00:03:26.476104
8202,20240716,1953,152,5,"Amazing quality, exceeded expectations",-0.13,2026-01-30 00:03:26.476104
8203,20241119,1136,46,5,"Excellent product, highly recommended",0.91,2026-01-30 00:03:26.476104
8204,20240824,817,156,2,Below expectations,0.16,2026-01-30 00:03:26.476104
8205,20231130,663,8,1,Completely disappointed,-0.96,2026-01-30 00:03:26.476104
8206,20241130,648,47,4,Good value for the price,0.16,2026-01-30 00:03:26.476104
8207,20240602,459,123,2,Somewhat disappointed,-0.34,2026-01-30 00:03:26.476104
8208,20240312,1080,148,5,"Excellent product, highly recommended",0.63,2026-01-30 00:03:26.476104
8209,20241124,1106,44,4,Good value for the price,-0.63,2026-01-30 00:03:26.476104
8210,20231219,1142,157,5,"Perfect, would buy again",-0.74,2026-01-30 00:03:26.476104
8211,20240216,1439,101,3,Nothing special but acceptable,-0.54,2026-01-30 00:03:26.476104
8212,20231130,657,65,4,Good quality and fast delivery,-0.65,2026-01-30 00:03:26.476104
8213,20240418,1559,156,1,Completely disappointed,-0.74,2026-01-30 00:03:26.476104
8214,20240806,743,157,2,Somewhat disappointed,0.15,2026-01-30 00:03:26.476104
8215,20240704,1075,33,5,"Amazing quality, exceeded expectations",0.83,2026-01-30 00:03:26.476104
8216,20240407,175,144,3,"Average product, does the job",-0.67,2026-01-30 00:03:26.476104
8217,20241019,443,75,2,Below expectations,0.76,2026-01-30 00:03:26.476104
8218,20240112,39,84,3,Nothing special but acceptable,-0.18,2026-01-30 00:03:26.476104
8219,20240430,608,81,3,"Average product, does the job",0.0,2026-01-30 00:03:26.476104
8220,20240808,941,152,5,"Amazing quality, exceeded expectations",-0.65,2026-01-30 00:03:26.476104
8221,20240126,1112,63,4,Good value for the price,-0.01,2026-01-30 00:03:26.476104
8222,20240307,652,159,4,Very satisfied overall,-0.14,2026-01-30 00:03:26.476104
8223,20240228,1710,81,1,"Terrible experience, do not buy",0.27,2026-01-30 00:03:26.476104
8224,20240909,1637,32,2,Somewhat disappointed,0.16,2026-01-30 00:03:26.476104
8225,20240227,178,144,5,"Excellent product, highly recommended",-0.91,2026-01-30 00:03:26.476104
8226,20241223,1430,97,2,Below expectations,-0.69,2026-01-30 00:03:26.476104
8227,20240408,1676,18,2,Somewhat disappointed,0.42,2026-01-30 00:03:26.476104
8228,20240304,1072,88,4,Very satisfied overall,-0.51,2026-01-30 00:03:26.476104
8229,20240808,237,79,4,Very satisfied overall,-0.47,2026-01-30 00:03:26.476104
8230,20240417,1719,137,1,"Terrible experience, do not buy",-0.93,2026-01-30 00:03:26.476104
8231,20240903,321,40,1,Completely disappointed,-0.86,2026-01-30 00:03:26.476104
8232,20240731,340,86,5,"Perfect, would buy again",-0.22,2026-01-30 00:03:26.476104
8233,20240301,889,74,1,Very poor quality,0.41,2026-01-30 00:03:26.476104
8234,20240723,1098,33,4,Good value for the price,-0.98,2026-01-30 00:03:26.476104
8235,20240226,34,74,2,"Not great, quality could be better",-0.75,2026-01-30 00:03:26.476104
8236,20240607,833,115,3,"Average product, does the job",-0.59,2026-01-30 00:03:26.476104
8237,20241214,1892,78,5,"Excellent product, highly recommended",0.44,2026-01-30 00:03:26.476104
8238,20240804,1525,102,3,Okay for the price,0.25,2026-01-30 00:03:26.476104
8239,20240304,760,52,4,Good value for the price,-0.92,2026-01-30 00:03:26.476104
8240,20240424,1312,43,3,Okay for the price,-0.62,2026-01-30 00:03:26.476104
8241,20240113,1121,64,4,Good value for the price,-0.12,2026-01-30 00:03:26.476104
8242,20240919,1209,99,4,Good value for the price,0.98,2026-01-30 00:03:26.476104
8243,20240402,1352,10,1,"Terrible experience, do not buy",-0.1,2026-01-30 00:03:26.476104
8244,20240224,1217,95,2,Below expectations,-0.03,2026-01-30 00:03:26.476104
8245,20241129,1587,99,3,Nothing special but acceptable,0.45,2026-01-30 00:03:26.476104
8246,20231223,1829,105,1,Completely disappointed,-0.89,2026-01-30 00:03:26.476104
8247,20240622,1427,45,5,"Amazing quality, exceeded expectations",0.56,2026-01-30 00:03:26.476104
8248,20240911,772,58,5,"Amazing quality, exceeded expectations",-0.32,2026-01-30 00:03:26.476104
8249,20240709,1207,16,5,"Perfect, would buy again",0.04,2026-01-30 00:03:26.476104
8250,20240825,1311,22,5,"Excellent product, highly recommended",0.02,2026-01-30 00:03:26.476104
8251,20240119,1699,142,5,"Amazing quality, exceeded expectations",-0.3,2026-01-30 00:03:26.476104
8252,20241228,1113,70,1,Completely disappointed,0.48,2026-01-30 00:03:26.476104
8253,20240813,1865,87,1,"Terrible experience, do not buy",0.36,2026-01-30 00:03:26.476104
8254,20240229,1410,120,3,Nothing special but acceptable,0.95,2026-01-30 00:03:26.476104
8255,20240215,959,37,5,"Perfect, would buy again",-0.49,2026-01-30 00:03:26.476104
8256,20240120,1783,38,4,Very satisfied overall,0.51,2026-01-30 00:03:26.476104
8257,20231203,1959,68,1,Very poor quality,0.05,2026-01-30 00:03:26.476104
8258,20241018,1824,135,1,"Terrible experience, do not buy",0.32,2026-01-30 00:03:26.476104
8259,20240820,68,114,4,Good value for the price,0.36,2026-01-30 00:03:26.476104
8260,20241108,1400,111,1,"Terrible experience, do not buy",-0.38,2026-01-30 00:03:26.476104
8261,20240610,580,80,4,Good quality and fast delivery,-0.31,2026-01-30 00:03:26.476104
8262,20240316,349,143,5,"Perfect, would buy again",0.96,2026-01-30 00:03:26.476104
8263,20240207,1655,146,3,Okay for the price,-0.58,2026-01-30 00:03:26.476104
8264,20240125,482,26,4,Good quality and fast delivery,-0.49,2026-01-30 00:03:26.476104
8265,20240330,1585,101,3,Okay for the price,0.12,2026-01-30 00:03:26.476104
8266,20241015,1072,9,4,Very satisfied overall,0.35,2026-01-30 00:03:26.476104
8267,20240818,330,69,1,Very poor quality,-0.79,2026-01-30 00:03:26.476104
8268,20241101,1839,26,2,"Not great, quality could be better",0.35,2026-01-30 00:03:26.476104
8269,20240224,230,131,5,"Excellent product, highly recommended",-0.75,2026-01-30 00:03:26.476104
8270,20241014,523,111,3,"Average product, does the job",-0.48,2026-01-30 00:03:26.476104
8271,20240813,1286,122,4,Good quality and fast delivery,-0.65,2026-01-30 00:03:26.476104
8272,20240712,1269,92,1,Completely disappointed,-0.98,2026-01-30 00:03:26.476104
8273,20240730,50,43,2,Below expectations,-0.95,2026-01-30 00:03:26.476104
8274,20240412,1129,150,2,Somewhat disappointed,-0.65,2026-01-30 00:03:26.476104
8275,20240804,983,32,3,Okay for the price,-0.1,2026-01-30 00:03:26.476104
8276,20240424,458,69,2,Somewhat disappointed,0.15,2026-01-30 00:03:26.476104
8277,20240309,905,39,4,Good quality and fast delivery,-0.75,2026-01-30 00:03:26.476104
8278,20240716,1511,125,2,"Not great, quality could be better",0.88,2026-01-30 00:03:26.476104
8279,20240508,1247,128,2,"Not great, quality could be better",0.28,2026-01-30 00:03:26.476104
8280,20241215,1107,138,1,"Terrible experience, do not buy",-0.89,2026-01-30 00:03:26.476104
8281,20240508,730,112,2,Somewhat disappointed,0.23,2026-01-30 00:03:26.476104
8282,20240923,723,76,1,"Terrible experience, do not buy",-0.61,2026-01-30 00:03:26.476104
8283,20241211,1408,137,2,Below expectations,-0.09,2026-01-30 00:03:26.476104
8284,20240828,1007,96,5,"Amazing quality, exceeded expectations",-0.9,2026-01-30 00:03:26.476104
8285,20241215,743,108,1,"Terrible experience, do not buy",-0.06,2026-01-30 00:03:26.476104
8286,20231210,498,26,1,"Terrible experience, do not buy",0.92,2026-01-30 00:03:26.476104
8287,20241228,354,135,5,"Amazing quality, exceeded expectations",-0.49,2026-01-30 00:03:26.476104
8288,20241019,1014,11,3,Nothing special but acceptable,0.86,2026-01-30 00:03:26.476104
8289,20231213,57,86,3,"Average product, does the job",0.63,2026-01-30 00:03:26.476104
8290,20240426,1937,95,3,Okay for the price,0.85,2026-01-30 00:03:26.476104
8291,20240217,1322,82,2,Somewhat disappointed,0.96,2026-01-30 00:03:26.476104
8292,20240327,1948,66,4,Good value for the price,0.67,2026-01-30 00:03:26.476104
8293,20240622,1295,38,1,Very poor quality,-0.29,2026-01-30 00:03:26.476104
8294,20240215,967,41,2,"Not great, quality could be better",-0.89,2026-01-30 00:03:26.476104
8295,20240813,835,93,5,"Amazing quality, exceeded expectations",-0.5,2026-01-30 00:03:26.476104
8296,20240214,1269,99,4,Good value for the price,0.54,2026-01-30 00:03:26.476104
8297,20241020,1701,17,5,"Excellent product, highly recommended",1.0,2026-01-30 00:03:26.476104
8298,20240202,614,123,4,Good quality and fast delivery,-0.91,2026-01-30 00:03:26.476104
8299,20240308,578,130,4,Very satisfied overall,-0.11,2026-01-30 00:03:26.476104
8300,20240927,859,86,4,Very satisfied overall,-0.46,2026-01-30 00:03:26.476104
8301,20241203,1018,136,1,Completely disappointed,0.36,2026-01-30 00:03:26.476104
8302,20240630,1823,29,2,Below expectations,-0.1,2026-01-30 00:03:26.476104
8303,20240705,113,35,2,"Not great, quality could be better",0.94,2026-01-30 00:03:26.476104
8304,20241014,239,84,5,"Excellent product, highly recommended",-0.23,2026-01-30 00:03:26.476104
8305,20241209,1319,40,3,"Average product, does the job",-0.63,2026-01-30 00:03:26.476104
8306,20240314,1758,22,5,"Excellent product, highly recommended",-0.54,2026-01-30 00:03:26.476104
8307,20240724,345,73,5,"Amazing quality, exceeded expectations",-0.47,2026-01-30 00:03:26.476104
8308,20240930,290,128,3,Okay for the price,-0.05,2026-01-30 00:03:26.476104
8309,20241107,610,15,1,"Terrible experience, do not buy",-0.33,2026-01-30 00:03:26.476104
8310,20240827,770,158,3,Okay for the price,-0.77,2026-01-30 00:03:26.476104
8311,20240922,901,109,2,"Not great, quality could be better",-0.6,2026-01-30 00:03:26.476104
8312,20240316,241,137,1,Completely disappointed,-0.15,2026-01-30 00:03:26.476104
8313,20240910,351,105,5,"Perfect, would buy again",-0.32,2026-01-30 00:03:26.476104
8314,20240216,706,151,2,"Not great, quality could be better",0.02,2026-01-30 00:03:26.476104
8315,20240716,455,75,5,"Excellent product, highly recommended",-0.22,2026-01-30 00:03:26.476104
8316,20240607,1435,15,2,"Not great, quality could be better",0.39,2026-01-30 00:03:26.476104
8317,20240822,273,57,3,Nothing special but acceptable,0.96,2026-01-30 00:03:26.476104
8318,20231205,369,138,4,Very satisfied overall,0.71,2026-01-30 00:03:26.476104
8319,20240515,241,48,4,Good value for the price,-0.38,2026-01-30 00:03:26.476104
8320,20241102,1659,147,5,"Amazing quality, exceeded expectations",-0.92,2026-01-30 00:03:26.476104
8321,20240827,1196,72,5,"Perfect, would buy again",0.39,2026-01-30 00:03:26.476104
8322,20240606,895,58,4,Good value for the price,-0.35,2026-01-30 00:03:26.476104
8323,20231231,1917,26,3,Okay for the price,0.77,2026-01-30 00:03:26.476104
8324,20241111,577,115,4,Very satisfied overall,-0.78,2026-01-30 00:03:26.476104
8325,20240504,754,83,2,Below expectations,-0.78,2026-01-30 00:03:26.476104
8326,20240819,973,12,2,"Not great, quality could be better",0.94,2026-01-30 00:03:26.476104
8327,20240120,153,84,3,"Average product, does the job",-0.69,2026-01-30 00:03:26.476104
8328,20240512,888,57,5,"Excellent product, highly recommended",-0.15,2026-01-30 00:03:26.476104
8329,20240307,1640,91,4,Good value for the price,0.86,2026-01-30 00:03:26.476104
8330,20240222,1928,51,5,"Excellent product, highly recommended",-0.72,2026-01-30 00:03:26.476104
8331,20231230,1740,97,2,"Not great, quality could be better",0.97,2026-01-30 00:03:26.476104
8332,20240706,550,58,5,"Amazing quality, exceeded expectations",0.31,2026-01-30 00:03:26.476104
8333,20240714,14,32,5,"Perfect, would buy again",0.14,2026-01-30 00:03:26.476104
8334,20240504,488,23,5,"Excellent product, highly recommended",0.37,2026-01-30 00:03:26.476104
8335,20231230,1390,32,5,"Amazing quality, exceeded expectations",0.01,2026-01-30 00:03:26.476104
8336,20240614,635,129,1,Very poor quality,0.49,2026-01-30 00:03:26.476104
8337,20241217,1518,8,4,Good quality and fast delivery,-0.41,2026-01-30 00:03:26.476104
8338,20240812,547,139,5,"Amazing quality, exceeded expectations",-0.24,2026-01-30 00:03:26.476104
8339,20241201,726,107,1,"Terrible experience, do not buy",0.68,2026-01-30 00:03:26.476104
8340,20240229,1759,3,5,"Amazing quality, exceeded expectations",-0.74,2026-01-30 00:03:26.476104
8341,20241129,1976,124,2,"Not great, quality could be better",0.55,2026-01-30 00:03:26.476104
8342,20241025,257,1,5,"Perfect, would buy again",0.48,2026-01-30 00:03:26.476104
8343,20240620,403,18,2,Below expectations,-0.82,2026-01-30 00:03:26.476104
8344,20240213,1366,73,2,Below expectations,0.92,2026-01-30 00:03:26.476104
8345,20240629,489,149,1,Very poor quality,-0.89,2026-01-30 00:03:26.476104
8346,20241208,1695,142,3,"Average product, does the job",-0.58,2026-01-30 00:03:26.476104
8347,20240417,543,88,4,Good value for the price,-0.22,2026-01-30 00:03:26.476104
8348,20240501,842,144,5,"Perfect, would buy again",0.88,2026-01-30 00:03:26.476104
8349,20240906,955,144,4,Very satisfied overall,-0.06,2026-01-30 00:03:26.476104
8350,20240201,540,62,2,"Not great, quality could be better",-0.6,2026-01-30 00:03:26.476104
8351,20240217,426,145,1,"Terrible experience, do not buy",0.88,2026-01-30 00:03:26.476104
8352,20240901,1573,120,3,Okay for the price,0.83,2026-01-30 00:03:26.476104
8353,20240323,84,14,5,"Excellent product, highly recommended",-0.65,2026-01-30 00:03:26.476104
8354,20240505,1895,112,5,"Perfect, would buy again",-0.2,2026-01-30 00:03:26.476104
8355,20241102,1443,84,5,"Perfect, would buy again",0.33,2026-01-30 00:03:26.476104
8356,20241019,1851,106,4,Good quality and fast delivery,-0.03,2026-01-30 00:03:26.476104
8357,20240412,1996,10,1,"Terrible experience, do not buy",0.32,2026-01-30 00:03:26.476104
8358,20241107,1640,109,4,Very satisfied overall,-0.16,2026-01-30 00:03:26.476104
8359,20241009,1841,75,5,"Excellent product, highly recommended",-0.5,2026-01-30 00:03:26.476104
8360,20240723,336,108,1,"Terrible experience, do not buy",0.13,2026-01-30 00:03:26.476104
8361,20241213,217,54,5,"Amazing quality, exceeded expectations",0.67,2026-01-30 00:03:26.476104
8362,20240727,1015,27,1,"Terrible experience, do not buy",0.66,2026-01-30 00:03:26.476104
8363,20240502,1846,158,2,"Not great, quality could be better",0.1,2026-01-30 00:03:26.476104
8364,20240102,141,117,2,"Not great, quality could be better",0.26,2026-01-30 00:03:26.476104
8365,20240225,449,135,4,Good quality and fast delivery,-0.18,2026-01-30 00:03:26.476104
8366,20241104,1068,134,2,Somewhat disappointed,0.18,2026-01-30 00:03:26.476104
8367,20240729,808,147,2,"Not great, quality could be better",0.42,2026-01-30 00:03:26.476104
8368,20240131,1560,157,4,Good quality and fast delivery,0.18,2026-01-30 00:03:26.476104
8369,20240711,1686,62,5,"Amazing quality, exceeded expectations",0.18,2026-01-30 00:03:26.476104
8370,20240407,516,35,4,Very satisfied overall,-0.28,2026-01-30 00:03:26.476104
8371,20240507,1804,141,1,Very poor quality,-0.96,2026-01-30 00:03:26.476104
8372,20241227,1667,73,1,Completely disappointed,-0.41,2026-01-30 00:03:26.476104
8373,20240212,1891,106,2,Somewhat disappointed,0.61,2026-01-30 00:03:26.476104
8374,20241205,1373,21,5,"Excellent product, highly recommended",0.04,2026-01-30 00:03:26.476104
8375,20240428,1970,41,2,Below expectations,0.77,2026-01-30 00:03:26.476104
8376,20241014,1161,66,4,Good quality and fast delivery,-0.92,2026-01-30 00:03:26.476104
8377,20240709,112,49,4,Very satisfied overall,0.26,2026-01-30 00:03:26.476104
8378,20240412,1962,104,5,"Excellent product, highly recommended",0.01,2026-01-30 00:03:26.476104
8379,20241206,737,75,2,Somewhat disappointed,-0.64,2026-01-30 00:03:26.476104
8380,20240805,1749,44,5,"Amazing quality, exceeded expectations",0.55,2026-01-30 00:03:26.476104
8381,20240910,1171,119,4,Good quality and fast delivery,-0.96,2026-01-30 00:03:26.476104
8382,20240107,1504,18,2,Somewhat disappointed,0.26,2026-01-30 00:03:26.476104
8383,20240926,48,125,4,Good value for the price,-0.43,2026-01-30 00:03:26.476104
8384,20240213,712,104,5,"Excellent product, highly recommended",0.87,2026-01-30 00:03:26.476104
8385,20240218,1770,71,2,Below expectations,-0.77,2026-01-30 00:03:26.476104
8386,20241103,628,127,2,Somewhat disappointed,0.47,2026-01-30 00:03:26.476104
8387,20240811,1684,141,4,Good value for the price,0.77,2026-01-30 00:03:26.476104
8388,20240304,5,106,3,Nothing special but acceptable,0.53,2026-01-30 00:03:26.476104
8389,20240906,1737,48,1,"Terrible experience, do not buy",0.18,2026-01-30 00:03:26.476104
8390,20240124,349,86,1,Very poor quality,0.61,2026-01-30 00:03:26.476104
8391,20240604,793,155,3,Nothing special but acceptable,-0.02,2026-01-30 00:03:26.476104
8392,20241010,692,37,3,Okay for the price,0.47,2026-01-30 00:03:26.476104
8393,20241125,285,56,5,"Excellent product, highly recommended",-0.78,2026-01-30 00:03:26.476104
8394,20240323,1354,66,3,Okay for the price,0.24,2026-01-30 00:03:26.476104
8395,20241015,1468,12,4,Good quality and fast delivery,0.07,2026-01-30 00:03:26.476104
8396,20240311,732,22,3,"Average product, does the job",0.48,2026-01-30 00:03:26.476104
8397,20241215,1169,62,4,Very satisfied overall,0.57,2026-01-30 00:03:26.476104
8398,20241115,1516,158,4,Very satisfied overall,0.79,2026-01-30 00:03:26.476104
8399,20240217,605,28,3,Okay for the price,-0.94,2026-01-30 00:03:26.476104
8400,20240630,341,89,5,"Excellent product, highly recommended",0.65,2026-01-30 00:03:26.476104
8401,20231222,1682,7,3,Nothing special but acceptable,-0.47,2026-01-30 00:03:26.476104
8402,20240924,651,7,1,"Terrible experience, do not buy",-0.02,2026-01-30 00:03:26.476104
8403,20240927,1818,133,4,Good value for the price,-0.44,2026-01-30 00:03:26.476104
8404,20231231,63,133,3,Nothing special but acceptable,-0.32,2026-01-30 00:03:26.476104
8405,20240820,515,136,4,Very satisfied overall,0.21,2026-01-30 00:03:26.476104
8406,20240923,1332,82,2,Somewhat disappointed,0.55,2026-01-30 00:03:26.476104
8407,20240708,606,90,4,Good quality and fast delivery,0.73,2026-01-30 00:03:26.476104
8408,20240831,371,89,4,Good quality and fast delivery,0.72,2026-01-30 00:03:26.476104
8409,20240313,1470,158,2,Below expectations,0.56,2026-01-30 00:03:26.476104
8410,20240320,1636,99,1,Completely disappointed,-0.63,2026-01-30 00:03:26.476104
8411,20240606,1012,7,1,Very poor quality,-0.68,2026-01-30 00:03:26.476104
8412,20240303,658,42,5,"Perfect, would buy again",-0.3,2026-01-30 00:03:26.476104
8413,20240713,1325,20,5,"Perfect, would buy again",-0.3,2026-01-30 00:03:26.476104
8414,20240520,64,77,4,Good value for the price,0.39,2026-01-30 00:03:26.476104
8415,20240118,954,83,5,"Excellent product, highly recommended",0.29,2026-01-30 00:03:26.476104
8416,20240729,484,61,5,"Excellent product, highly recommended",0.26,2026-01-30 00:03:26.476104
8417,20240210,968,37,3,"Average product, does the job",-0.84,2026-01-30 00:03:26.476104
8418,20241008,765,48,5,"Perfect, would buy again",0.38,2026-01-30 00:03:26.476104
8419,20241227,597,65,1,"Terrible experience, do not buy",-0.82,2026-01-30 00:03:26.476104
8420,20241103,1848,89,5,"Perfect, would buy again",-0.29,2026-01-30 00:03:26.476104
8421,20240309,1239,79,1,Completely disappointed,-0.67,2026-01-30 00:03:26.476104
8422,20240917,205,127,4,Very satisfied overall,0.53,2026-01-30 00:03:26.476104
8423,20240830,1631,134,1,Completely disappointed,-0.67,2026-01-30 00:03:26.476104
8424,20231217,78,138,1,"Terrible experience, do not buy",0.37,2026-01-30 00:03:26.476104
8425,20240708,1887,99,5,"Amazing quality, exceeded expectations",-0.65,2026-01-30 00:03:26.476104
8426,20240702,369,53,4,Good quality and fast delivery,0.6,2026-01-30 00:03:26.476104
8427,20241025,463,131,2,Somewhat disappointed,0.15,2026-01-30 00:03:26.476104
8428,20240408,650,96,1,"Terrible experience, do not buy",-0.28,2026-01-30 00:03:26.476104
8429,20241223,168,153,5,"Amazing quality, exceeded expectations",-0.11,2026-01-30 00:03:26.476104
8430,20240211,520,87,3,Okay for the price,0.02,2026-01-30 00:03:26.476104
8431,20240610,1366,72,3,Okay for the price,0.49,2026-01-30 00:03:26.476104
8432,20240514,1622,160,4,Very satisfied overall,0.91,2026-01-30 00:03:26.476104
8433,20241001,1572,46,5,"Amazing quality, exceeded expectations",-0.37,2026-01-30 00:03:26.476104
8434,20240806,157,43,5,"Perfect, would buy again",-0.73,2026-01-30 00:03:26.476104
8435,20240401,1504,69,1,Completely disappointed,-0.12,2026-01-30 00:03:26.476104
8436,20240125,397,53,4,Good quality and fast delivery,0.79,2026-01-30 00:03:26.476104
8437,20240313,1172,37,5,"Amazing quality, exceeded expectations",-0.69,2026-01-30 00:03:26.476104
8438,20241129,1274,24,1,"Terrible experience, do not buy",0.3,2026-01-30 00:03:26.476104
8439,20240918,1765,123,2,Below expectations,-0.13,2026-01-30 00:03:26.476104
8440,20241218,1498,144,3,Okay for the price,-0.33,2026-01-30 00:03:26.476104
8441,20240116,1277,16,5,"Amazing quality, exceeded expectations",0.53,2026-01-30 00:03:26.476104
8442,20241130,1100,103,3,Nothing special but acceptable,0.88,2026-01-30 00:03:26.476104
8443,20240829,463,158,1,Completely disappointed,0.38,2026-01-30 00:03:26.476104
8444,20240802,700,115,2,Below expectations,-0.89,2026-01-30 00:03:26.476104
8445,20240111,95,29,3,Nothing special but acceptable,-0.07,2026-01-30 00:03:26.476104
8446,20240420,1792,7,5,"Amazing quality, exceeded expectations",-0.46,2026-01-30 00:03:26.476104
8447,20241108,468,35,3,Nothing special but acceptable,-0.37,2026-01-30 00:03:26.476104
8448,20231205,581,37,5,"Amazing quality, exceeded expectations",-0.51,2026-01-30 00:03:26.476104
8449,20241223,1489,86,2,"Not great, quality could be better",-0.5,2026-01-30 00:03:26.476104
8450,20241119,741,141,1,"Terrible experience, do not buy",0.82,2026-01-30 00:03:26.476104
8451,20231222,1428,3,3,Nothing special but acceptable,0.36,2026-01-30 00:03:26.476104
8452,20241124,1787,86,5,"Excellent product, highly recommended",0.7,2026-01-30 00:03:26.476104
8453,20241217,742,88,5,"Amazing quality, exceeded expectations",0.45,2026-01-30 00:03:26.476104
8454,20240309,1510,58,4,Good quality and fast delivery,-0.1,2026-01-30 00:03:26.476104
8455,20240507,1589,108,3,Nothing special but acceptable,0.15,2026-01-30 00:03:26.476104
8456,20240817,768,147,4,Good value for the price,-0.12,2026-01-30 00:03:26.476104
8457,20240801,1170,123,4,Very satisfied overall,-0.41,2026-01-30 00:03:26.476104
8458,20240321,641,124,1,Very poor quality,0.72,2026-01-30 00:03:26.476104
8459,20240828,633,154,4,Good quality and fast delivery,0.06,2026-01-30 00:03:26.476104
8460,20240831,8,92,1,"Terrible experience, do not buy",0.15,2026-01-30 00:03:26.476104
8461,20240726,741,144,4,Good value for the price,0.84,2026-01-30 00:03:26.476104
8462,20240912,300,114,5,"Excellent product, highly recommended",-0.21,2026-01-30 00:03:26.476104
8463,20241006,1445,47,5,"Excellent product, highly recommended",0.14,2026-01-30 00:03:26.476104
8464,20240213,1195,112,3,"Average product, does the job",0.56,2026-01-30 00:03:26.476104
8465,20240710,1510,131,3,Okay for the price,0.59,2026-01-30 00:03:26.476104
8466,20240515,922,33,3,Okay for the price,0.08,2026-01-30 00:03:26.476104
8467,20240307,1226,110,5,"Excellent product, highly recommended",0.14,2026-01-30 00:03:26.476104
8468,20240512,537,65,1,"Terrible experience, do not buy",0.76,2026-01-30 00:03:26.476104
8469,20240531,737,132,2,Below expectations,-0.54,2026-01-30 00:03:26.476104
8470,20240604,374,14,4,Very satisfied overall,-0.73,2026-01-30 00:03:26.476104
8471,20240823,1972,81,4,Good quality and fast delivery,-0.3,2026-01-30 00:03:26.476104
8472,20240115,833,138,2,"Not great, quality could be better",-0.16,2026-01-30 00:03:26.476104
8473,20241020,1458,29,5,"Excellent product, highly recommended",-0.64,2026-01-30 00:03:26.476104
8474,20240221,475,36,3,Okay for the price,0.75,2026-01-30 00:03:26.476104
8475,20240528,1175,2,4,Good value for the price,0.34,2026-01-30 00:03:26.476104
8476,20240812,34,36,5,"Amazing quality, exceeded expectations",-0.51,2026-01-30 00:03:26.476104
8477,20240906,955,152,4,Good value for the price,-0.22,2026-01-30 00:03:26.476104
8478,20231227,1226,94,1,Very poor quality,0.06,2026-01-30 00:03:26.476104
8479,20240929,1010,91,5,"Perfect, would buy again",-1.0,2026-01-30 00:03:26.476104
8480,20240623,326,52,3,Nothing special but acceptable,0.26,2026-01-30 00:03:26.476104
8481,20240327,849,43,2,Below expectations,-0.09,2026-01-30 00:03:26.476104
8482,20241011,755,60,1,Completely disappointed,-0.64,2026-01-30 00:03:26.476104
8483,20240922,92,5,1,"Terrible experience, do not buy",0.96,2026-01-30 00:03:26.476104
8484,20240325,1225,84,4,Good quality and fast delivery,-0.26,2026-01-30 00:03:26.476104
8485,20231205,763,95,4,Good value for the price,-0.91,2026-01-30 00:03:26.476104
8486,20240407,1782,121,1,Very poor quality,-0.83,2026-01-30 00:03:26.476104
8487,20240307,1503,72,1,"Terrible experience, do not buy",0.76,2026-01-30 00:03:26.476104
8488,20240917,1877,84,3,"Average product, does the job",0.14,2026-01-30 00:03:26.476104
8489,20241209,694,129,2,Somewhat disappointed,0.43,2026-01-30 00:03:26.476104
8490,20241119,47,9,5,"Perfect, would buy again",-0.51,2026-01-30 00:03:26.476104
8491,20240409,199,45,3,Okay for the price,0.48,2026-01-30 00:03:26.476104
8492,20240216,1314,118,4,Good value for the price,-0.51,2026-01-30 00:03:26.476104
8493,20240507,84,69,3,Nothing special but acceptable,0.74,2026-01-30 00:03:26.476104
8494,20241027,717,90,2,Below expectations,-0.59,2026-01-30 00:03:26.476104
8495,20240130,1650,25,4,Good value for the price,0.95,2026-01-30 00:03:26.476104
8496,20240602,436,7,4,Very satisfied overall,0.96,2026-01-30 00:03:26.476104
8497,20231201,535,45,2,"Not great, quality could be better",-0.15,2026-01-30 00:03:26.476104
8498,20241204,2,31,1,Very poor quality,0.57,2026-01-30 00:03:26.476104
8499,20240222,1412,118,3,"Average product, does the job",-0.11,2026-01-30 00:03:26.476104
8500,20240724,639,28,4,Good quality and fast delivery,-0.72,2026-01-30 00:03:26.476104
8501,20241216,1177,35,1,"Terrible experience, do not buy",-0.64,2026-01-30 00:03:26.476104
8502,20231222,527,131,2,Below expectations,-0.44,2026-01-30 00:03:26.476104
8503,20231220,1566,73,3,Okay for the price,0.48,2026-01-30 00:03:26.476104
8504,20240505,1700,116,2,"Not great, quality could be better",-0.07,2026-01-30 00:03:26.476104
8505,20241231,591,56,1,Very poor quality,0.35,2026-01-30 00:03:26.476104
8506,20241201,139,23,5,"Amazing quality, exceeded expectations",0.69,2026-01-30 00:03:26.476104
